Data;id_producto;País;PBI;id;id2;Variante Shopify;Dashboard PBI;Tipo Link
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;929;Provincia: Monte Plata;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:929, url:""https://app.powerbi.com/view?r=eyJrIjoiNzg0Mzk0MjctMDg0NC00N2FmLWEyYTMtNmZlZmJmNDkyNTAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Plata""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;930;Provincia: Hato Mayor;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:930, url:""https://app.powerbi.com/view?r=eyJrIjoiOGJiOWRlZGQtMDFjZS00MGQyLTk2MmYtN2NjODBlY2RkYTRjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hato Mayor""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;1001;Provincia: Distrito Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:1001, url:""https://app.powerbi.com/view?r=eyJrIjoiNjZmOTFlNTYtMzkxZC00YWQxLTliZjUtYjk4MTYwMGUyYWFkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Distrito Nacional""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;1032;Provincia: Santo Domingo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:1032, url:""https://app.powerbi.com/view?r=eyJrIjoiMGNkNjRmYTMtNTE3NS00OWUzLWEwOTEtN2Q3MDRlODQyYWE0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santo Domingo""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;49;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:49, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiODE4M2VkNzUtMGM3NS00YmExLTlmNDQtMDA2MmJjYjk3ZWViIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection07b976d31e945d81283b"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;109;Provincia: Espaillat;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:109, url:""https://app.powerbi.com/view?r=eyJrIjoiNDJhOGM4YTAtMzQzNC00N2E1LWFlOGYtNzM1OTIzN2Q4ZmY5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Espaillat""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;118;Provincia: Puerto Plata;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:118, url:""https://app.powerbi.com/view?r=eyJrIjoiNGMzMjI2ZDctOGI2NS00N2ZiLWJhNzMtNWNhZGY3YjIxOTIzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Puerto Plata""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;125;Provincia: Santiago;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:125, url:""https://app.powerbi.com/view?r=eyJrIjoiOTg1OTZkZWUtNjQ4My00ZDg4LTkzYTktNDc4ODc5OThjMWQxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;213;Provincia: La Vega;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:213, url:""https://app.powerbi.com/view?r=eyJrIjoiY2RiMzU5NTUtYWM3Mi00YTVhLTk0NGQtMGEyNWM4NTBkZDhmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Vega""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;224;Provincia: Sanchez Ramírez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:224, url:""https://app.powerbi.com/view?r=eyJrIjoiYjNjNTVkMTktMjg3Zi00MzQ0LTgwMTItMDM0MTcyZDVjY2FlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Sanchez Ramírez""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;228;Provincia: Monseñor Nouel;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:228, url:""https://app.powerbi.com/view?r=eyJrIjoiNTc4NzIyZjctMDA5ZS00YmYyLTkyNGYtZjkwZmVmYmQ0Y2I1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monseñor Nouel""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;306;Provincia: Duarte;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:306, url:""https://app.powerbi.com/view?r=eyJrIjoiMTg0ZDhmOTktODkzYi00OWZkLTljMTItMTAxYTIzMTczNGI4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Duarte""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;314;Provincia: María Trinidad Sánchez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:314, url:""https://app.powerbi.com/view?r=eyJrIjoiYmJlNWYwYjUtODI0Yy00YzZlLWEwMWMtMDYwMDljMGZjOWEzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: María Trinidad Sánchez""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;319;Provincia: Hermanas Mirabal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:319, url:""https://app.powerbi.com/view?r=eyJrIjoiNzkwNzZjMzItNmQxZC00ZTJhLWJjZjgtZGMyODQ2ODJiMjhiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hermanas Mirabal""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;320;Provincia: Samaná;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:320, url:""https://app.powerbi.com/view?r=eyJrIjoiMTE0NjgzYTktMTU2ZS00MGQ1LTgzZWEtYjAzODM5YTM1MjdhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Samaná""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;405;Provincia: Dajabón;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:405, url:""https://app.powerbi.com/view?r=eyJrIjoiZjk2ZTcxYTAtNTg5MC00YzcwLWEyNjgtODUwMzIyOGYwNDA4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Dajabón""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;415;Provincia: Monte Cristi;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:415, url:""https://app.powerbi.com/view?r=eyJrIjoiZWVhMDYyZmEtNGEzNy00NjIxLWFkZjctMmI0YmY0MjAzNzkyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Cristi""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;426;Provincia: Santiago Rodríguez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:426, url:""https://app.powerbi.com/view?r=eyJrIjoiYjUwMzdhMzgtYjlhOC00Njg3LTg3ZDAtMzg1OWRiMTIwMDg2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago Rodríguez""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;427;Provincia: Valverde;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:427, url:""https://app.powerbi.com/view?r=eyJrIjoiMmEwMTdkMzUtZmNjZC00MzJhLWE0NTktYTU5ZGRkYWY3ZTEwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Valverde""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;502;Provincia: Azua;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:502, url:""https://app.powerbi.com/view?r=eyJrIjoiNjFkNDBhZGYtMGIxNy00NzQ4LThjNTAtNGQ5MjAyYzg5NzQ4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Azua""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;517;Provincia: Peravia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:517, url:""https://app.powerbi.com/view?r=eyJrIjoiNWY0MDdhNDUtMzk1Ny00YjFjLWIwYTEtOGU5MzdlNDRjNzY0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Peravia""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;521;Provincia: San Cristóbal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:521, url:""https://app.powerbi.com/view?r=eyJrIjoiZDA0OGY5ZTItOGMxNC00MGE3LWI5ZTAtOTUwNDExZmI1ZDY1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Cristóbal""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;531;Provincia: San José de Ocoa;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:531, url:""https://app.powerbi.com/view?r=eyJrIjoiMDBjMjA1YWQtYzNiMi00YzNjLTlmNjctZDRmOWU0NDI0NmY1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San José de Ocoa""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;603;Provincia: Baoruco;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:603, url:""https://app.powerbi.com/view?r=eyJrIjoiMGJjNjNmMzEtMmMzNS00MmM3LTg0MjAtZDg1OTkwZGM3OGY2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Baoruco""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;604;Provincia: Barahona;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:604, url:""https://app.powerbi.com/view?r=eyJrIjoiMTc3NzlhNmItNzlhMi00YTU4LTg1YjctMjNlZDdhZjUzYWQzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Barahona""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;610;Provincia: Independencia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:610, url:""https://app.powerbi.com/view?r=eyJrIjoiODYxYTFiZjQtOTJlMS00NzExLWI4MjgtODYzODc4NDA0NWVhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Independencia""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;616;Provincia: Pedernales;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:616, url:""https://app.powerbi.com/view?r=eyJrIjoiZDgzYjMwOTYtOWFjMC00ODliLWExOTEtYzM4NGUxMWM4NWMyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Pedernales""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;707;Provincia: Elías Piña;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:707, url:""https://app.powerbi.com/view?r=eyJrIjoiYjBmY2M2YmQtMmU4Yy00MTQ1LTlhY2ItZjFhYzgxYzc0ZGNkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Elías Piña""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;722;Provincia: San Juan;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:722, url:""https://app.powerbi.com/view?r=eyJrIjoiNGFiMWNlMWMtM2E0Ny00MGFjLWFiY2UtZWU5NGVmNDEzOGYwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Juan""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;808;Provincia: El Seibo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:808, url:""https://app.powerbi.com/view?r=eyJrIjoiZmZjNTk1ZjUtN2VjNS00MWFkLWE2N2ItZjQ3MjcyY2IyMzY0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: El Seibo""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;811;Provincia: La Altagracia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:811, url:""https://app.powerbi.com/view?r=eyJrIjoiOWQ0NWI0YzUtZGUxYS00MzkzLTllNzItMGM4MjZlYzkzMzU5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Altagracia""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;812;Provincia: La Romana;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:812, url:""https://app.powerbi.com/view?r=eyJrIjoiNGY4MWFiNDEtYzU1Yy00OTI3LTlkOTQtMjEwOTY5MWVlOTEwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Romana""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;923;Provincia: San Pedro de Macorís;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:923, url:""https://app.powerbi.com/view?r=eyJrIjoiNDlkNmM1NzMtN2YyOC00OTk5LWI4NjUtYmZkYTQ1MTk1ZWQ1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Pedro de Macorís""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;929;Provincia: Monte Plata;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:929, url:""https://app.powerbi.com/view?r=eyJrIjoiZGViNjQ5ZjUtNjZkNS00ZWUwLWFiNTgtNzBlNGJlNGIwMjc4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Plata""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;930;Provincia: Hato Mayor;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:930, url:""https://app.powerbi.com/view?r=eyJrIjoiZDJmNDM3NDEtMWY4My00Njk0LThiNjYtYmQ5ODk5YTY2MDMxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hato Mayor""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;1001;Provincia: Distrito Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:1001, url:""https://app.powerbi.com/view?r=eyJrIjoiYzZmMTAwMWQtYjA0YS00MTViLTkyYmQtYzQ0ZWY2MTUxOGFhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Distrito Nacional""));";GEE-PBI
DATACLIMA;0013-04-00092;Rep Dominicana;SI;50;1032;Provincia: Santo Domingo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - República Dominicana"", id:50, id2:1032, url:""https://app.powerbi.com/view?r=eyJrIjoiYTE4OGZmODgtMjczYi00MGVmLTg1ZWMtOTE3M2QxNDlmZWJjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santo Domingo""));";GEE-PBI
DATARIESGO;0012-04-00091;Chile;SI;51;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:51, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiNTNkYmRmYWUtOWE0YS00NDQyLTlmODMtYTE2YTZmZjAyYmU1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection8bcae9100757e5450e5b"", comentario:""DATA: DATARIESGO || País: Chile || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";PBI
DATARIESGO;0012-04-00091;Chile;SI;52;1;Región de Tarapacá;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:52, id2:1, url:""https://app.powerbi.com/view?r=eyJrIjoiMjc4MzhjOTItMWE0OS00MDZiLTk4MzctNDBkYmMxNTI3MWExIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Tarapacá""));";PBI
DATARIESGO;0012-04-00091;Chile;SI;52;2;Región de Antofagasta;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:52, id2:2, url:""https://app.powerbi.com/view?r=eyJrIjoiNjJjMDU4YmYtMmQ5Yy00MzE0LTk1MmEtYTA3NTZlYTIwNDJlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Antofagasta""));";PBI
DATARIESGO;0012-04-00091;Chile;SI;52;3;Región de Atacama;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:52, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiMzgzY2EyZWUtMmQxZi00NjFkLWE2MTItMDU5ZWYxNzkwYWRiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Atacama""));";PBI
DATARIESGO;0012-04-00091;Chile;SI;52;4;Región de Coquimbo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:52, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiNmM4ODkzNTQtMzAyMS00NmM4LThjNjktMDA3YjE4MmYxYzUxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Coquimbo""));";PBI
DATARIESGO;0012-04-00091;Chile;SI;52;5;Región de Valparaíso;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Chile"", id:52, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiODc4Y2FkZjQtNjA2Ni00NWU0LWI0YTMtODExMDJiYzRhNzM0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Chile || Variante: SI || Tipo Variante: Región || Variante Shopify: Región de Valparaíso""));";PBI
